"date (UTC+0)","Al_Concentration (ng/m3)","Al_Concentration Uncertainty (ng/m3)","Si_Concentration (ng/m3)","Si_Concentration Uncertainty (ng/m3)","P_Concentration (ng/m3)","P_Concentration Uncertainty (ng/m3)","S_Concentration (ng/m3)","S_Concentration Uncertainty (ng/m3)","Cl_Concentration (ng/m3)","Cl_Concentration Uncertainty (ng/m3)","K_Concentration (ng/m3)","K_Concentration Uncertainty (ng/m3)","Ca_Concentration (ng/m3)","Ca_Concentration Uncertainty (ng/m3)","Ti_Concentration (ng/m3)","Ti_Concentration Uncertainty (ng/m3)","V_Concentration (ng/m3)","V_Concentration Uncertainty (ng/m3)","Cr_Concentration (ng/m3)","Cr_Concentration Uncertainty (ng/m3)","Mn_Concentration (ng/m3)","Mn_Concentration Uncertainty (ng/m3)","Fe_Concentration (ng/m3)","Fe_Concentration Uncertainty (ng/m3)","Co_Concentration (ng/m3)","Co_Concentration Uncertainty (ng/m3)","Ni_Concentration (ng/m3)","Ni_Concentration Uncertainty (ng/m3)","Cu_Concentration (ng/m3)","Cu_Concentration Uncertainty (ng/m3)","Zn_Concentration (ng/m3)","Zn_Concentration Uncertainty (ng/m3)","Ga_Concentration (ng/m3)","Ga_Concentration Uncertainty (ng/m3)","Ge_Concentration (ng/m3)","Ge_Concentration Uncertainty (ng/m3)","As_Concentration (ng/m3)","As_Concentration Uncertainty (ng/m3)","Se_Concentration (ng/m3)","Se_Concentration Uncertainty (ng/m3)","Br_Concentration (ng/m3)","Br_Concentration Uncertainty (ng/m3)","Sr_Concentration (ng/m3)","Sr_Concentration Uncertainty (ng/m3)","Y_Concentration (ng/m3)","Y_Concentration Uncertainty (ng/m3)","Zr_Concentration (ng/m3)","Zr_Concentration Uncertainty (ng/m3)","Mo_Concentration (ng/m3)","Mo_Concentration Uncertainty (ng/m3)","Pd_Concentration (ng/m3)","Pd_Concentration Uncertainty (ng/m3)","Ag_Concentration (ng/m3)","Ag_Concentration Uncertainty (ng/m3)","Cd_Concentration (ng/m3)","Cd_Concentration Uncertainty (ng/m3)","In_Concentration (ng/m3)","In_Concentration Uncertainty (ng/m3)","Sn_Concentration (ng/m3)","Sn_Concentration Uncertainty (ng/m3)","Sb_Concentration (ng/m3)","Sb_Concentration Uncertainty (ng/m3)","Te_Concentration (ng/m3)","Te_Concentration Uncertainty (ng/m3)","Ba_Concentration (ng/m3)","Ba_Concentration Uncertainty (ng/m3)","La_Concentration (ng/m3)","La_Concentration Uncertainty (ng/m3)","Ce_Concentration (ng/m3)","Ce_Concentration Uncertainty (ng/m3)","Pt_Concentration (ng/m3)","Pt_Concentration Uncertainty (ng/m3)","Hg_Concentration (ng/m3)","Hg_Concentration Uncertainty (ng/m3)","Tl_Concentration (ng/m3)","Tl_Concentration Uncertainty (ng/m3)","Pb_Concentration (ng/m3)","Pb_Concentration Uncertainty (ng/m3)","Bi_Concentration (ng/m3)","Bi_Concentration Uncertainty (ng/m3)","PM size fraction"
2025-01-08 18:00:00,0,0,0,0,0,0,287.2063,25.2473,731.5117,50.6754,161.7155,12.1141,86.3123,6.6762,4.2656,1.141,0,0,2.3882,0.7499,2.4679,0.8537,196.9127,13.1348,0,0,0.8793,0.5306,5.9553,0.7044,28.4981,2.0729,0,0,0,0,3.553,0.4909,NA,0.4028,6.5244,0.7745,NA,1.4137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,41.8964,NA,2.6037,0,0,0,0,0,0,0,0,0,0,14.8561,1.3885,0,0,"PM2.5"
2025-01-08 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-08 20:00:00,0,0,NA,119.2398,0,0,324.0008,27.38,794.5469,54.6823,215.8102,15.5083,97.4691,7.3528,4.33,1.1483,0,0,2.5274,0.7476,4.3757,0.8914,272.1408,17.991,0,0,NA,0.5095,6.8893,0.7527,23.4686,1.7523,0,0,0,0,2.5613,0.4385,NA,0.3966,6.5852,0.7606,NA,1.3838,0,0,0,0,0,0,0,0,0,0,0,0,NA,17.812,0,0,NA,28.984,0,0,NA,2.595,0,0,0,0,0,0,0,0,0,0,11.4117,1.1869,0,0,"PM2.5"
2025-01-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-08 22:00:00,0,0,0,0,0,0,378.8095,30.805,1044.1609,70.7216,294.5476,20.5424,64.7388,5.3983,5.6649,1.2337,NA,0.8232,3.8434,0.8003,6.7268,0.9983,299.1909,19.7387,0,0,1.8531,0.5925,7.1317,0.7807,40.2811,2.831,0,0,0,0,5.0919,0.5786,1.1571,0.4346,9.9041,0.9479,NA,1.4327,NA,1.8596,NA,2.0631,0,0,0,0,NA,11.539,0,0,0,0,0,0,NA,30.8623,0,0,NA,2.6528,0,0,0,0,0,0,0,0,0,0,33.5325,2.5276,0,0,"PM2.5"
2025-01-08 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 02:00:00,0,0,0,0,0,0,281.4965,24.9248,601.0336,42.3425,179.4291,13.2223,59.6251,5.0641,2.5785,1.0619,0,0,8.0174,0.9669,6.1385,0.9558,106.5322,7.3071,0,0,2.8087,0.6228,4.1658,0.6154,59.9959,4.0984,0,0,0,0,3.3814,0.4787,1.0019,0.4233,9.6965,0.9259,NA,1.3807,NA,1.7953,0,0,NA,2.993,0,0,0,0,NA,12.8579,0,0,NA,24.0624,NA,29.5796,0,0,NA,2.4957,0,0,0,0,0,0,0,0,0,0,22.2357,1.8198,0,0,"PM2.5"
2025-01-09 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 04:00:00,0,0,0,0,0,0,411.6185,32.8932,878.2884,60.1315,269.8513,18.999,71.5511,5.8214,2.2697,1.0832,0,0,4.3549,0.8161,2.7626,0.8573,107.5975,7.3784,0,0,1.1163,0.5557,8.6451,0.8722,39.4339,2.7785,0,0,0,0,2.9172,0.4689,NA,0.4163,16.7394,1.3329,0,0,0,0,0,0,0,0,0,0,NA,11.6398,NA,13.1666,0,0,0,0,NA,30.4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0399,3.0602,0,0,"PM2.5"
2025-01-09 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 06:00:00,0,0,NA,114.6143,0,0,430.6101,33.8924,759.0236,52.4377,176.8304,13.0877,83.678,6.5352,1.4675,1.0711,0,0,3.1631,0.7711,1.1982,0.8155,125.6967,8.5393,0,0,0,0,4.7753,0.659,53.9711,3.7093,0,0,0,0,2.2979,0.428,0.5292,0.4105,5.8913,0.7469,NA,1.4138,NA,1.8313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,42.1059,0,0,0,0,0,0,0,0,0,0,0,0,9.7556,1.1002,0,0,"PM2.5"
2025-01-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 08:00:00,0,0,0,0,0,0,545.5257,40.8517,407.4747,30.0611,124.5523,9.7506,31.2174,3.4006,1.8354,1.0482,0,0,1.4754,0.6968,1.5548,0.7957,171.7499,11.5083,0,0,NA,0.495,19.8805,1.549,63.5233,4.324,0,0,0,0,1.6915,0.3953,1.2482,0.4219,4.3849,0.6667,NA,1.3713,NA,1.7787,NA,1.9726,0,0,0,0,0,0,0,0,0,0,0,0,NA,29.8096,0,0,NA,2.5402,0,0,0,0,0,0,0,0,0,0,9.608,1.0832,0,0,"PM2.5"
2025-01-09 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 10:00:00,0,0,0,0,0,0,226.8762,21.6581,507.5279,36.3744,115.2189,9.1716,31.2781,3.4147,NA,1.0007,0,0,1.2623,0.6928,NA,0.7638,77.606,5.4457,0,0,0,0,2.7609,0.539,24.6087,1.8258,0,0,0,0,2.6744,0.4428,0.0042,0.0003,3.2712,0.6396,NA,1.4201,0,0,0,0,0,0,0,0,NA,11.4769,NA,13.2085,0,0,NA,24.5775,0,0,NA,42.2879,0,0,0,0,0,0,0,0,0,0,0,0,12.0072,1.2195,0,0,"PM2.5"
2025-01-09 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 12:00:00,0,0,NA,118.7286,0,0,280.0982,24.7857,763.9409,52.6991,154.916,11.6635,130.556,9.4264,5.2656,1.176,0,0,1.3744,0.7161,1.7246,0.8263,171.624,11.5007,0,0,NA,0.4999,6.488,0.7412,59.3132,4.0534,0,0,0,0,2.9355,0.4597,0,0,4.962,0.7035,NA,1.4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.2398,0,0,NA,2.5566,0,0,0,0,0,0,0,0,0,0,15.0475,1.3964,0,0,"PM2.5"
2025-01-09 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 14:00:00,0,0,NA,112.4082,0,0,215.381,20.9729,445.485,32.4451,113.1146,9.0323,70.7624,5.6985,5.2011,1.1563,0,0,0.8464,0.6899,NA,0.7732,92.9548,6.4309,0,0,NA,0.5,4.1846,0.6058,36.3662,2.5771,0,0,0,0,1.95,0.416,0,0,3.2789,0.6413,0,0,0,0,0,0,0,0,0,0,0,0,NA,13.3879,0,0,NA,24.5137,NA,30.2685,0,0,NA,2.4919,0,0,0,0,0,0,0,0,0,0,20.0384,1.6907,0,0,"PM2.5"
2025-01-09 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 16:00:00,0,0,NA,115.0542,0,0,238.1382,22.2618,523.6072,37.3662,97.5555,8.1114,97.0802,7.318,3.4888,1.1017,0,0,1.3021,0.7087,NA,0.8015,172.1143,11.5316,0,0,0,0,6.267,0.7273,39.525,2.7822,0,0,0,0,4.4492,0.5313,0,0,1.6968,0.5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.4871,NA,41.6521,NA,2.548,0,0,0,0,0,0,0,0,0,0,14.42,1.3553,0,0,"PM2.5"
2025-01-09 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 18:00:00,0,0,NA,121.1147,0,0,228.6118,21.9052,568.006,40.25,113.4954,9.0892,146.1455,10.4101,6.8794,1.2464,0,0,2.0491,0.7265,NA,0.8039,227.665,15.1195,0.7012,0.5949,NA,0.4895,6.4722,0.7386,46.3412,3.219,0,0,0,0,2.5937,0.4274,NA,0.38,2.7338,0.6219,NA,1.4159,0,0,0,0,0,0,NA,8.3355,0,0,0,0,0,0,0,0,NA,29.8764,NA,41.6048,NA,2.5783,0,0,0,0,0,0,0,0,0,0,1.8582,0.7127,0,0,"PM2.5"
2025-01-09 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 20:00:00,0,0,NA,111.5476,0,0,218.3921,21.0593,324.7903,24.8996,113.2613,9.0443,51.8017,4.5584,2.2082,1.043,0,0,1.2941,0.6872,NA,0.7583,112.6854,7.7015,0,0,NA,0.4875,4.7033,0.6407,21.9895,1.6567,0,0,0,0,2.4527,0.4276,0,0,3.8891,0.6643,NA,1.4094,NA,1.8234,0,0,0,0,NA,8.5887,0,0,0,0,0,0,0,0,0,0,NA,41.8919,0,0,0,0,0,0,0,0,0,0,0,0,4.9993,0.8532,0,0,"PM2.5"
2025-01-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-09 22:00:00,0,0,0,0,0,0,197.8213,19.9454,253.1418,20.4977,103.1266,8.4029,15.0951,2.6109,0,0,0,0,1.153,0.6936,0,0,55.0067,4.0008,NA,0.58,0,0,2.4178,0.5233,13.1091,1.1026,0,0,0,0,1.3412,0.3877,0,0,5.2386,0.7156,NA,1.4396,0,0,0,0,0,0,0,0,NA,11.3964,NA,13.1837,0,0,0,0,NA,30.72,0,0,NA,2.5296,0,0,0,0,0,0,0,0,0,0,2.5014,0.7683,0,0,"PM2.5"
2025-01-09 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 02:00:00,0,0,0,0,0,0,228.2188,21.6201,369.9301,27.6691,118.4586,9.3179,18.2057,2.7045,1.078,0.9586,0,0,1.3681,0.6671,0,0,39.568,3.0074,0,0,NA,0.4574,1.3638,0.4525,22.0465,1.6559,0,0,0,0,5.0748,0.5551,0,0,5.5934,0.7126,NA,1.3569,NA,1.7567,0,0,0,0,0,0,NA,11.0923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9601,0.7923,0,0,"PM2.5"
2025-01-10 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 04:00:00,0,0,0,0,NA,25.0667,200.946,19.8877,206.6139,17.5452,101.677,8.1901,6.0521,2.1209,NA,0.92,0,0,0.9172,0.6568,0,0,32.8586,2.5891,0,0,0,0,1.0818,0.4447,11.6525,1.0033,0,0,0,0,3.8212,0.488,0,0,3.3553,0.6209,0,0,NA,1.7628,0,0,0,0,0,0,0,0,NA,12.5798,0,0,0,0,NA,29.0008,NA,39.9846,0,0,0,0,0,0,0,0,0,0,0,0,1.0914,0.6816,0,0,"PM2.5"
2025-01-10 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 06:00:00,0,0,0,0,0,0,172.0858,18.4098,153.4642,14.4916,76.1752,6.6951,4.9488,2.1387,NA,0.9735,0,0,0.8246,0.668,0,0,84.2519,5.8725,0,0,0,0,13.3661,1.1466,7.0737,0.7337,0,0,0,0,2.312,0.4132,NA,0.3863,2.0586,0.5911,NA,1.3886,NA,1.8056,0,0,0,0,0,0,NA,11.28,0,0,0,0,0,0,0,0,0,0,0,0,NA,2.1491,0,0,0,0,0,0,0,0,1.3222,0.693,0,0,"PM2.5"
2025-01-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 08:00:00,0,0,0,0,0,0,171.8303,18.5837,119.8189,12.8372,55.6007,5.5568,14.4938,2.5813,1.246,1.0962,0,0,2.3677,0.7667,1.6573,0.8238,375.3351,24.6579,0,0,NA,0.5172,33.2186,2.3965,7.9976,0.7973,0,0,0,0,1.4281,0.3925,NA,0.3803,1.3925,0.5861,NA,1.4341,NA,1.86,0,0,0,0,0,0,0,0,NA,13.1567,0,0,0,0,0,0,0,0,5.3794,2.7733,0,0,0,0,0,0,0,0,0,0,1.1883,0.727,0,0,"PM2.5"
2025-01-10 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 10:00:00,0,0,0,0,NA,27.2154,253.6907,23.2885,191.8611,17.012,153.0566,11.5372,29.6097,3.3631,2.1363,1.1164,0,0,2.0913,0.7389,1.4339,0.8068,317.5211,20.9223,0,0,NA,0.4927,20.6691,1.5972,27.2364,1.9928,0,0,0,0,1.5555,0.3931,0,0,3.9924,0.6634,NA,1.3892,NA,1.8071,2.116,2.015,0,0,0,0,0,0,0,0,0,0,NA,24.4795,NA,29.9254,0,0,NA,2.6883,0,0,0.0134,0.0009,0,0,0,0,0,0,14.894,1.3799,0,0,"PM2.5"
2025-01-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 12:00:00,0,0,0,0,NA,28.2928,336.7724,28.3543,801.768,55.2078,179.9711,13.2916,102.2426,7.6869,7.1066,1.3157,NA,0.8126,2.3687,0.7589,8.0154,1.053,324.4567,21.3693,0,0,0.7668,0.5416,16.4049,1.3422,101.3563,6.7663,0,0,0,0,6.8342,0.6734,NA,0.4177,8.2531,0.8712,NA,1.4056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,30.2845,0,0,NA,2.7448,0,0,0,0,0,0,0,0,0,0,67.9457,4.7069,0,0,"PM2.5"
2025-01-10 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-10 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
